Series Name,Series Code,Country Name,Country Code,2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Sweden,SWE,99.7286050632105,99.7393684296399,99.7499137536867,99.7602354276088
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Switzerland,CHE,100,99.9999966128277,100,100
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Syrian Arab Republic,SYR,94.0143506731298,94.0536912960994,94.077936305752,94.1020342428863
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Tajikistan,TJK,86.2958090457045,87.724619438918,89.1472350011508,89.1684391081177
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Tanzania,TZA,58.4288709914851,59.9769893426504,61.5231007781577,63.0660884066509
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Thailand,THA,99.487572734038,99.9512350608319,99.9999987802384,100
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Timor-Leste,TLS,80.8664062920622,82.6385824192743,84.411254635514,85.9414631913499
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Togo,TGO,62.0075237539343,62.4040009740747,62.7656132616006,63.7824051013865
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Tonga,TON,98.7700847369517,98.7654258730206,98.8114765892813,98.8577319664238
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Trinidad and Tobago,TTO,98.7316957265811,98.8610651706074,98.9906054804652,99.1203415064723
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Tunisia,TUN,95.120374054685,95.5312981932344,95.9372584120703,96.3377994591756
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Turkiye,TUR,95.9525757495893,95.9614082696356,95.9700345956399,95.9784417716969
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Turkmenistan,TKM,99.3966548614914,99.6108510416355,99.8205720859417,99.9281577562761
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Turks and Caicos Islands,TCA,98.7705716728616,98.7876500176188,98.8035372363525,98.8184607523226
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Tuvalu,TUV,98.8162535576204,98.798446877674,98.7800317187717,98.7610472591254
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Uganda,UGA,56.2751724073816,57.9452003284678,59.6243670283511,61.3115234168033
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Ukraine,UKR,93.4712072863379,93.4969374195088,93.5208948630112,93.517329658926
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,United Arab Emirates,ARE,99.9999979225426,100,100,99.9999970727207
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,United Kingdom,GBR,100,100,100,100
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,United States,USA,99.8204204612721,99.894943997231,99.9641146737575,99.9804979047021
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Upper middle income,UMC,94.497406846598,94.9533909654877,95.4529004647785,95.800461559687
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Uruguay,URY,99.5703038278437,99.5860335482368,99.6016579773198,99.6172068539544
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Uzbekistan,UZB,95.9578060001248,96.2897455645648,96.6228091774033,96.9565254047898
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Vanuatu,VUT,86.8609488493879,86.9249066053473,86.9895180856083,87.0544851579831
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,"Venezuela, RB",VEN,93.6858007093452,93.5087058493878,93.3316109894304,93.3316109894304
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Viet Nam,VNM,96.2941639364055,96.9270863481492,97.5492793224641,98.160662651459
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Virgin Islands (U.S.),VIR,99.3776550086142,99.4216676526914,99.4656802967685,99.4656802967685
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,West Bank and Gaza,PSE,98.9584055042094,98.8663957531696,98.7809438464901,98.7763586678986
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,World,WLD,90.0152734232169,90.421141947739,90.8522219591998,91.2188935936393
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,"Yemen, Rep.",YEM,68.2329200343338,69.9256117406169,71.6243517846075,73.3277642149443
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Zambia,ZMB,69.1403580014109,70.2228298527718,71.2958879569683,72.3590047817849
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Zimbabwe,ZWE,67.1664236498224,67.162605340134,67.1689083918982,67.1849190325683
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Afghanistan,AFG,48.9056813120247,50.2966403259731,51.6914397704169,53.0909369400519
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Africa Eastern and Southern,AFE,32.8799940328049,33.571066337811,34.2791696120513,34.0795139485384
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Africa Western and Central,AFW,37.0599054387376,38.0075378466528,39.1906177464115,40.1387125859686
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Albania,ALB,99.298792439378,99.2990351357274,99.2992678183537,99.2994944120586
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Algeria,DZA,85.9654731245039,85.7843029485606,85.8262858406741,85.8670433970582
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,American Samoa,ASM,62.1354996547904,62.1275988186987,62.119697982607,62.119697982607
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Andorra,AND,99.9999952180714,100,99.9999963147646,100
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Angola,AGO,49.8016376564917,50.0511353702384,50.2951359158799,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Antigua and Barbuda,ATG,99.6041813873018,99.6050402706189,99.605594345624,99.6058209466968
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Arab World,ARB,84.9310720181759,85.2970813642296,85.8041341756262,86.353231650274
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Argentina,ARG,..,..,..,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Armenia,ARM,92.7619845664061,93.0320229848765,93.3068358390677,93.5674537130871
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Aruba,ABW,98.7611928125653,98.8005972638482,98.8400017151311,98.8400017151311
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Australia,AUS,100,100,100,100
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Austria,AUT,99.9726022326155,99.9724908948366,99.9723650796655,99.9722421586423
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Azerbaijan,AZE,94.4852164889199,95.8663117734363,96.9106527966691,97.9482163589564
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,"Bahamas, The",BHS,..,..,..,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Bahrain,BHR,100,100,100,100
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Bangladesh,BGD,59.7111659386902,61.6770898454809,63.6502711298232,65.6304136319171
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Barbados,BRB,97.3312392700884,97.3330327442074,98.0924623115578,98.0924623115578
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Belarus,BLR,99.5940049296976,99.6591219571066,99.6897638568081,99.7199437262096
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Belgium,BEL,99.4862025266725,99.486206436114,99.4862152277247,99.4862165648512
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Belize,BLZ,84.1193982319828,84.1586414948366,84.2021316466722,84.2497280854857
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Benin,BEN,19.501704357901,20.1721169387367,20.853650768615,21.5460291941212
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Bermuda,BMU,99.9416526015971,99.9416526015971,99.9416526015971,99.9416526015971
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Bhutan,BTN,80.5347803811223,82.1461906791953,83.7339782184806,85.2990010822165
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Bolivia,BOL,65.4426819747995,67.2484529429256,69.0727323107113,70.4335419312464
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Bosnia and Herzegovina,BIH,..,..,..,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Botswana,BWA,70.3974291175514,70.9542350453954,71.4864919930582,71.9941392506475
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Brazil,BRA,89.5591441286736,90.3198016289812,91.0196550646128,91.7128476214348
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,British Virgin Islands,VGB,..,..,..,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Brunei Darussalam,BRN,97.0475546033103,98.2641900046024,99.4808254058944,100
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Bulgaria,BGR,86.0351484540034,86.0455390086067,86.0559026317979,86.0662621462475
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Burkina Faso,BFA,27.7597483878875,28.8068022658045,29.8585926182987,30.9150753845811
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Burundi,BDI,44.4548070620661,44.5545225988873,44.6569603684061,44.6456125902738
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Cabo Verde,CPV,80.9181460926349,83.0030877232497,83.045304882988,83.0869470550891
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Cambodia,KHM,70.4910427870757,73.7752065517154,77.0641162411033,80.3569034278216
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Cameroon,CMR,45.2885112207418,45.7300133468788,46.1747220268822,46.6226225275107
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Canada,CAN,98.6730086081464,98.5885671606396,98.5883597851291,98.5881318805776
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Caribbean small states,CSS,91.446194180431,91.5715546046312,91.7389776622457,92.1260526389118
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Cayman Islands,CYM,83.3093007668711,83.2879829754601,83.2662883435582,83.2442168711656
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Central African Republic,CAF,14.1186349646869,13.7575074575386,13.8462941483121,13.939220081887
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Central Europe and the Baltics,CEB,95.4529070450896,95.6343078030199,95.8385044051193,96.0411537002889
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Chad,TCD,12.5503209104072,12.823518442494,12.9220668166821,13.0279538007946
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Channel Islands,CHI,..,..,..,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Chile,CHL,99.3144814902357,100,99.9999982963226,100
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,China,CHN,92.8514975328901,94.3857583646751,95.8923648413213,97.2411682339468
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Colombia,COL,93.0987394041419,93.9711220297613,94.8425154559797,95.7128008202529
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Comoros,COM,52.6066035113726,53.7961210274577,54.9623663372908,56.104836588019
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,"Congo, Dem. Rep.",COD,16.1158651582213,16.1461710925268,16.1744730669276,16.2386817602994
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,"Congo, Rep.",COG,20.4597460251332,20.5548099594917,..,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Costa Rica,CRI,98.0823538854413,98.265064236441,98.4434940972081,98.6179737414505
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Cote d'Ivoire,CIV,36.7505613601134,37.704616869195,38.6680398290793,39.6407426651959
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Croatia,HRV,95.7800263365526,95.7936994032533,..,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Cuba,CUB,92.1835753798285,92.8284902817438,93.4747105097717,94.1220801306732
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Curacao,CUW,..,..,..,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Cyprus,CYP,99.4959339092573,99.4893875128893,99.4830286709908,99.4768823557025
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Czechia,CZE,99.0728030542538,99.0721814938167,99.0715177493914,99.0708089030162
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Denmark,DNK,99.5972310070963,99.5972289739284,99.5972313839473,99.5972246130908
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Djibouti,DJI,66.7421157146302,66.8311205695029,66.9247194918968,67.0234840121481
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Dominica,DMA,..,..,..,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Dominican Republic,DOM,88.0566185078015,88.5790077931484,89.0968114947434,89.6102380882298
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Early-demographic dividend,EAR,73.4470659692425,75.2093257688744,76.9293005065137,78.4896781655447
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,East Asia & Pacific,EAS,90.7035127422502,92.0368426374698,93.2531559694907,94.3670031418802
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,East Asia & Pacific (excluding high income),EAP,89.7493482034254,91.2297960096913,92.576331860161,93.8070777719072
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,89.8127140160886,91.3110492550982,92.673865374262,93.9194802531399
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Ecuador,ECU,88.1817507856303,88.9779601085787,89.7233208052462,90.5556911375942
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,"Egypt, Arab Rep.",EGY,96.21249765428,96.4288914179465,96.6466119170931,96.8657483684403
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,El Salvador,SLV,87.0096574927862,87.2765374387919,87.5371472547157,87.7919676704677
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Equatorial Guinea,GNQ,..,..,..,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Eritrea,ERI,..,..,..,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Estonia,EST,99.0280228246995,99.0261691561023,99.0241800879557,99.0220443822146
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Eswatini,SWZ,62.0647533053702,62.6692355268683,63.2702587161203,63.8676533294277
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Ethiopia,ETH,9.01330021395482,9.3447728615381,9.67915935964554,10.0168072289161
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Euro area,EMU,98.9939360722038,98.9972945543746,99.0359702559253,99.0389197137094
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Europe & Central Asia,ECS,96.8216408566959,96.9814874908055,97.140282917451,97.2950721806617
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Europe & Central Asia (excluding high income),ECA,97.568429983489,97.7070282698875,97.8157745580077,97.9203239655731
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,94.6068222694198,94.9253890625184,95.2092882159754,95.4965728929106
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,European Union,EUU,98.3017410043911,98.3465524266042,98.4138116544545,98.4570824411886
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Faroe Islands,FRO,..,..,..,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Fiji,FJI,93.6215609537076,93.3328625255853,93.0437432138971,92.7542060099235
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Finland,FIN,99.4479703400958,99.4479633785746,99.447963421715,99.4479540389609
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Fragile and conflict affected situations,FCS,45.0831492320089,45.5633514477621,46.1154227209447,46.4866127232489
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,France,FRA,98.6476102264443,98.6468028432762,98.6459966836726,98.6451856910254
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,French Polynesia,PYF,97.5540106686156,97.5429803887293,97.531950108843,97.5209198289567
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Gabon,GAB,52.8720170958258,54.3351602742865,55.8117052668054,57.3016336632799
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,"Gambia, The",GMB,47.3645750957407,47.5364188505618,47.7159912011406,47.9457928819298
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Georgia,GEO,88.1470373073336,88.7819724294363,89.416046138405,90.04898468576
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Germany,DEU,99.2256156866511,99.2258902349631,99.2262023543276,99.2265552501835
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Ghana,GHA,26.5532224510153,27.7916388048117,29.0423190138112,30.3048454596217
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Gibraltar,GIB,100,100,100,100
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Greece,GRC,98.9937448356397,98.9971863349773,99.0005834270921,99.0039477070011
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Greenland,GRL,62.5,62.5,62.5,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Grenada,GRD,92.7121229976892,92.6192396904393,92.6192396904393,92.6192396904393
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Guam,GUM,90.2490294142436,90.3128042815002,90.3765791487569,90.3765791487569
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Guatemala,GTM,68.8862996420965,69.4621730094076,70.0349423501554,70.6041253212475
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Guinea,GIN,28.8045342946628,30.0258495167405,31.2707423118105,32.538855541003
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Guinea-Bissau,GNB,27.2502045881432,28.6139998460415,28.7228575496477,28.8319728978299
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Guyana,GUY,90.0231335168154,90.6881198033659,91.3010008247863,91.3046762515848
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Haiti,HTI,28.6576196940519,28.793303113228,28.9133013445226,29.0180834702733
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Heavily indebted poor countries (HIPC),HPC,29.9308123595989,30.7803368683217,31.7015500961993,32.472356893733
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,High income,HIC,97.9949878080481,98.084139325608,98.1769764891215,98.2639627520082
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Honduras,HND,84.0337747326909,84.9512648992071,85.8633965875938,86.7701956081898
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,"Hong Kong SAR, China",HKG,95.320907188577,95.19927375677,95.077640324963,94.956006893156
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Hungary,HUN,97.9837062795673,97.9812382429156,97.9787350415865,97.976195278385
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,IBRD only,IBD,..,..,..,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Iceland,ISL,98.7805419679259,98.7799498182969,98.7793239094093,98.7786759933373
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,IDA & IBRD total,IBT,74.6314473052709,75.9308647295205,77.2214331668073,78.4933594683483
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,IDA blend,IDB,..,..,..,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,IDA only,IDX,..,..,..,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,IDA total,IDA,..,..,..,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,India,IND,72.0482326780192,74.9328568041953,77.8161883735175,80.6978943350927
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Indonesia,IDN,82.2571090356155,84.339850898343,85.6486611717997,86.9363345400971
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,"Iran, Islamic Rep.",IRN,90.2667726388145,90.3162236149744,90.3647309306855,90.4119852074826
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Iraq,IRQ,98.4932660483814,98.4959720542325,98.4987799022337,98.501709975411
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Ireland,IRL,89.7865313699403,89.7724871048145,89.757648052779,89.742009351926
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Isle of Man,IMN,100,100,100,100
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Israel,ISR,99.9360127624406,99.9301799523059,99.924519816082,99.9190335270473
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Italy,ITA,99.8851578267552,99.8850975832792,99.8850325902598,99.8849719036501
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Jamaica,JAM,89.5245308476169,90.0509072917054,90.5767034338028,91.1018987715533
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Japan,JPN,99.9523862975872,99.9501173283763,99.9478483591655,99.9455793899546
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Jordan,JOR,96.8379669917401,96.7318948068054,96.6260204300308,96.5203168428374
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Kazakhstan,KAZ,97.9463161907176,97.9538478987078,97.9526402205332,97.948876378574
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Kenya,KEN,38.018340896347,38.7368777065186,39.454252565811,40.1703366344741
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Kiribati,KIR,44.2810965836604,44.6738091395008,45.0352022161591,45.1052498687683
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,"Korea, Dem. People's Rep.",PRK,84.6654650844227,84.7140378530296,84.7650382260713,84.8184516885649
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,"Korea, Rep.",KOR,99.7948537857931,99.7784787407445,99.762103695696,99.7457286506475
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Kosovo,XKX,..,..,..,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Kuwait,KWT,100,100,100,100
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Kyrgyz Republic,KGZ,98.017628465842,98.1478549913374,98.278227766543,98.4088738227501
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Lao PDR,LAO,80.7027420895793,83.0975867054683,85.1292056400031,86.9959981840748
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Late-demographic dividend,LTE,92.4959920399438,93.6857353473648,94.846396557386,95.9006096018764
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Latin America & Caribbean,LCN,88.0706470921194,88.703805029064,89.3513778182508,89.8859700656039
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Latin America & Caribbean (excluding high income),LAC,86.9394309333238,87.6217713676084,88.2688039824405,88.8614912437489
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,87.9188685192031,88.5575153270589,89.2113197484491,89.7486434969857
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Latvia,LVA,91.7520645595703,92.0069797523466,92.2626087395691,92.5186835470802
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Least developed countries: UN classification,LDC,38.9840622071709,39.9646050434364,40.9190368195389,41.5125758276497
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Lebanon,LBN,99.2,99.2,99.2,99.2
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Lesotho,LSO,42.7284382834052,44.0363729437393,45.3328485039477,46.6178621737328
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Liberia,LBR,21.0772995001903,21.631407651363,22.1923063601074,22.7604195167576
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Libya,LBY,88.9267133718033,88.8198215396721,88.712929707541,88.6060378754098
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Liechtenstein,LIE,99.95,99.95,99.95,99.95
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Lithuania,LTU,94.786284769893,95.3414364231375,95.8940517663177,96.3848409552758
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Low & middle income,LMY,75.1840055403768,76.5637418391753,77.9393199871178,79.2919902290798
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Low income,LIC,37.3334436373033,38.0996778520501,38.8905907886216,39.5747984037655
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Lower middle income,LMC,67.7132390872993,69.6530663279112,71.6776588742401,73.7204711226519
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Luxembourg,LUX,97.6101288941599,97.6077017276341,97.6053918019199,97.6032304799558
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,"Macao SAR, China",MAC,100,100,100,100
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Madagascar,MDG,13.6947390405503,14.2229663442332,14.7542849047499,15.2883891812498
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Malawi,MWI,44.9611479828173,47.1071277327455,49.2412879464451,49.23687867184
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Malaysia,MYS,95.9966449391973,96.0173467621383,96.0182636272288,96.0191440152349
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Maldives,MDV,97.1213636398167,97.8641004075029,98.5962212934826,99.3176875376915
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Mali,MLI,42.5396302417606,43.8404477380485,45.1434215383033,46.4485840749361
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Malta,MLT,99.9952644133915,99.9999977128228,99.9999984486759,100
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Marshall Islands,MHL,78.6065823369048,78.7159193807723,78.8167730658642,78.9094220356239
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Mauritania,MRT,51.8124755125379,53.9267671870648,56.0758490078081,58.2608340232933
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Mauritius,MUS,96.2430585209024,96.5249988240641,96.8074578506506,97.0904086099851
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Mexico,MEX,91.6152077254503,92.1526440010022,92.6614618116548,92.9784568798496
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,"Micronesia, Fed. Sts.",FSM,90.4539007167041,..,..,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,"Middle East, North Africa, Afghanistan & Pakistan",MEA,81.729053627697,82.414486439922,83.2144073247725,83.4344391856684
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,80.1716511891983,80.9618541941393,81.7983604317966,82.0029030733307
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,80.0427921818105,80.834479488967,81.6737435742425,81.8788120148456
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Middle income,MIC,78.888622965591,80.3994630227066,81.9113902579272,83.4382679508586
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Moldova,MDA,84.4032169070888,85.1600042772456,85.734993748898,86.3094330336137
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Monaco,MCO,100,100,100,100
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Mongolia,MNG,68.7755717433728,70.1321116661664,71.5023556683645,72.8851663037703
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Montenegro,MNE,97.771772470462,97.7911092113251,97.8104504105016,97.8297883395881
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Morocco,MAR,87.2504334400562,87.3836441048483,87.5163508881869,87.6475617548846
